season,candidate,rps
2023/24,n0_carry_v2,0.15363160555471553
2023/24,n0_carry_v2,0.1319014014916181
2023/24,n0_carry_v2,0.34991407868381746
2023/24,n0_carry_v2,0.14567989057406502
2023/24,n0_carry_v2,0.06540860399847324
2023/24,n0_carry_v2,0.2822915574608714
2023/24,n0_carry_v2,0.3713076075375828
2023/24,n0_carry_v2,0.15301491999003863
2023/24,n0_carry_v2,0.05464752784517554
2023/24,n0_carry_v2,0.16744928921107005
2023/24,n18_fresh_v2,0.21872129097811296
2023/24,n18_fresh_v2,0.13580838511011528
2023/24,n18_fresh_v2,0.29495725931017375
2023/24,n18_fresh_v2,0.22697803408817407
2023/24,n18_fresh_v2,0.18503404084667785
2023/24,n18_fresh_v2,0.1436113932754562
2023/24,n18_fresh_v2,0.15948701763312365
2023/24,n18_fresh_v2,0.18209619465679644
2023/24,n18_fresh_v2,0.10903113498724562
2023/24,n18_fresh_v2,0.18892788436521307
2023/24,n18_fresh_v2,0.1528122390226943
2023/24,n18_fresh_v2,0.20746052452614985
2023/24,n18_fresh_v2,0.28800690599473966
2023/24,n18_fresh_v2,0.2922425382170083
2023/24,n18_fresh_v2,0.26530221438387563
2023/24,n18_fresh_v2,0.12278945548183193
2023/24,n18_fresh_v2,0.14164247676343394
2023/24,n18_fresh_v2,0.11246538256907132
2023/24,n18_fresh_v2,0.1992060654839819
2023/24,n18_fresh_v2,0.30895483180230116
2023/24,n18_fresh_v2,0.1564966155806292
2023/24,n18_fresh_v2,0.07613396895099905
2023/24,n18_fresh_v2,0.20738691440431006
2023/24,n18_fresh_v2,0.2781733510591758
2023/24,n18_fresh_v2,0.22356778486066567
2023/24,n18_fresh_v2,0.16882551532308207
2023/24,n18_fresh_v2,0.23829701423339122
2023/24,n18_fresh_v2,0.16553202284215215
2023/24,n18_fresh_v2,0.3534654027491227
2023/24,n18_fresh_v2,0.39441886177053764
2023/24,n18_fresh_v2,0.2823938635390922
2023/24,n18_fresh_v2,0.155294324593528
2023/24,n18_fresh_v2,0.14195857370774648
2023/24,n18_fresh_v2,0.1939714354470435
2023/24,n18_fresh_v2,0.25913281189255216
2023/24,n18_fresh_v2,0.14986315215344811
2023/24,n18_fresh_v2,0.10184813058786893
2023/24,n18_fresh_v2,0.29698503336417875
2023/24,n18_fresh_v2,0.18065024888698997
2023/24,n18_fresh_v2,0.06780704167698536
2023/24,n18_fresh_v2,0.22624466206404023
2023/24,n18_fresh_v2,0.39580441181345855
